2.463e-05,1.751237561168579
2.464e-05,1.732921829395708
2.465e-05,1.747574414814005
2.466e-05,1.754900707523154
2.467e-05,1.740248122104857
2.468e-05,1.743911268459431
2.469e-05,1.751237561168579
2.47e-05,1.740248122104857
2.471e-05,1.743911268459431
2.472e-05,1.743911268459431
2.473e-05,1.747574414814005
2.474e-05,1.736584975750282
2.475e-05,1.740248122104857
2.476e-05,1.740248122104857
2.477e-05,1.743911268459431
2.478e-05,1.740248122104857
2.479e-05,1.747574414814005
2.48e-05,1.740248122104857
2.481e-05,1.751237561168579
2.482e-05,1.754900707523154
2.483e-05,1.751237561168579
2.484e-05,1.751237561168579
2.485e-05,1.758563853877728
2.486e-05,1.747574414814005
2.487e-05,1.743911268459431
2.488e-05,1.743911268459431
2.489e-05,1.758563853877728
2.49e-05,1.762227000232302
2.491e-05,1.743911268459431
2.492e-05,1.740248122104857
2.493e-05,1.747574414814005
2.494e-05,1.736584975750282
2.495e-05,1.743911268459431
2.496e-05,1.72559553668656
2.497e-05,1.743911268459431
2.498e-05,1.729258683041134
2.499e-05,1.762227000232302
2.5e-05,1.743911268459431
2.501e-05,1.747574414814005
2.502e-05,1.751237561168579
2.503e-05,1.754900707523154
2.504e-05,1.751237561168579
2.505e-05,1.751237561168579
2.506e-05,1.743911268459431
2.507e-05,1.743911268459431
2.508e-05,1.747574414814005
2.509e-05,1.736584975750282
2.51e-05,1.740248122104857
2.511e-05,1.773216439296024
2.512e-05,1.72559553668656
2.513e-05,1.762227000232302
2.514e-05,1.736584975750282
2.515e-05,1.732921829395708
2.516e-05,1.754900707523154
2.517e-05,1.754900707523154
2.518e-05,1.751237561168579
2.519e-05,1.743911268459431
2.52e-05,1.762227000232302
2.521e-05,1.751237561168579
2.522e-05,1.743911268459431
2.523e-05,1.743911268459431
2.524e-05,1.743911268459431
2.525e-05,1.743911268459431
2.526e-05,1.740248122104857
2.527e-05,1.740248122104857
2.528e-05,1.721932390331986
2.529e-05,1.758563853877728
2.53e-05,1.732921829395708
2.531e-05,1.732921829395708
2.532e-05,1.754900707523154
2.533e-05,1.740248122104857
2.534e-05,1.747574414814005
2.535e-05,1.736584975750282
2.536e-05,1.736584975750282
2.537e-05,1.740248122104857
2.538e-05,1.747574414814005
2.539e-05,1.747574414814005
2.54e-05,1.740248122104857
2.541e-05,1.754900707523154
2.542e-05,1.747574414814005
2.543e-05,1.751237561168579
2.544e-05,1.740248122104857
2.545e-05,1.732921829395708
2.546e-05,1.736584975750282
2.547e-05,1.740248122104857
2.548e-05,1.743911268459431
2.549e-05,1.747574414814005
2.55e-05,1.743911268459431
2.551e-05,1.743911268459431
2.552e-05,1.762227000232302
2.553e-05,1.747574414814005
2.554e-05,1.743911268459431
2.555e-05,1.740248122104857
2.556e-05,1.743911268459431
2.557e-05,1.72559553668656
2.558e-05,1.729258683041134
2.559e-05,1.747574414814005
2.56e-05,1.747574414814005
2.561e-05,1.740248122104857
2.562e-05,1.743911268459431
2.563e-05,1.751237561168579
2.564e-05,1.751237561168579
2.565e-05,1.740248122104857
2.566e-05,1.740248122104857
2.567e-05,1.740248122104857
2.568e-05,1.740248122104857
2.569e-05,1.740248122104857
2.57e-05,1.740248122104857
2.571e-05,1.754900707523154
2.572e-05,1.743911268459431
2.573e-05,1.758563853877728
2.574e-05,1.743911268459431
2.575e-05,1.751237561168579
2.576e-05,1.747574414814005
2.577e-05,1.76955329294145
2.578e-05,1.740248122104857
2.579e-05,1.762227000232302
2.58e-05,1.747574414814005
2.581e-05,1.758563853877728
2.582e-05,1.740248122104857
2.583e-05,1.754900707523154
2.584e-05,1.751237561168579
2.585e-05,1.747574414814005
2.586e-05,1.747574414814005
2.587e-05,1.743911268459431
2.588e-05,1.751237561168579
2.589e-05,1.736584975750282
2.59e-05,1.758563853877728
2.591e-05,1.76955329294145
2.592e-05,1.743911268459431
2.593e-05,1.743911268459431
2.594e-05,1.758563853877728
2.595e-05,1.758563853877728
2.596e-05,1.743911268459431
2.597e-05,1.76955329294145
2.598e-05,1.747574414814005
2.599e-05,1.743911268459431
2.6e-05,1.740248122104857
2.601e-05,1.758563853877728
2.602e-05,1.740248122104857
2.603e-05,1.758563853877728
2.604e-05,1.740248122104857
2.605e-05,1.751237561168579
2.606e-05,1.758563853877728
2.607e-05,1.765890146586876
2.608e-05,1.754900707523154
2.609e-05,1.754900707523154
2.61e-05,1.758563853877728
2.611e-05,1.751237561168579
2.612e-05,1.747574414814005
2.613e-05,1.762227000232302
2.614e-05,1.743911268459431
2.615e-05,1.765890146586876
2.616e-05,1.740248122104857
2.617e-05,1.751237561168579
2.618e-05,1.747574414814005
2.619e-05,1.747574414814005
2.62e-05,1.751237561168579
2.621e-05,1.751237561168579
2.622e-05,1.758563853877728
2.623e-05,1.743911268459431
2.624e-05,1.736584975750282
2.625e-05,1.762227000232302
2.626e-05,1.751237561168579
2.627e-05,1.747574414814005
2.628e-05,1.776879585650598
2.629e-05,1.747574414814005
2.63e-05,1.747574414814005
2.631e-05,1.747574414814005
2.632e-05,1.740248122104857
2.633e-05,1.743911268459431
2.634e-05,1.762227000232302
2.635e-05,1.754900707523154
2.636e-05,1.765890146586876
2.637e-05,1.747574414814005
2.638e-05,1.762227000232302
2.639e-05,1.743911268459431
2.64e-05,1.765890146586876
2.641e-05,1.773216439296024
2.642e-05,1.76955329294145
2.643e-05,1.751237561168579
2.644e-05,1.76955329294145
2.645e-05,1.747574414814005
2.646e-05,1.765890146586876
2.647e-05,1.758563853877728
2.648e-05,1.762227000232302
2.649e-05,1.747574414814005
2.65e-05,1.758563853877728
2.651e-05,1.743911268459431
2.652e-05,1.751237561168579
2.653e-05,1.758563853877728
2.654e-05,1.740248122104857
2.655e-05,1.762227000232302
2.656e-05,1.751237561168579
2.657e-05,1.747574414814005
2.658e-05,1.747574414814005
2.659e-05,1.751237561168579
2.66e-05,1.762227000232302
2.661e-05,1.758563853877728
2.662e-05,1.773216439296024
2.663e-05,1.747574414814005
2.664e-05,1.747574414814005
2.665e-05,1.762227000232302
2.666e-05,1.773216439296024
2.667e-05,1.765890146586876
2.668e-05,1.754900707523154
2.669e-05,1.747574414814005
2.67e-05,1.747574414814005
2.671e-05,1.743911268459431
2.672e-05,1.758563853877728
2.673e-05,1.751237561168579
2.674e-05,1.758563853877728
2.675e-05,1.754900707523154
2.676e-05,1.754900707523154
2.677e-05,1.740248122104857
2.678e-05,1.758563853877728
2.679e-05,1.740248122104857
2.68e-05,1.758563853877728
2.681e-05,1.740248122104857
2.682e-05,1.743911268459431
2.683e-05,1.76955329294145
2.684e-05,1.751237561168579
2.685e-05,1.754900707523154
2.686e-05,1.743911268459431
2.687e-05,1.740248122104857
2.688e-05,1.762227000232302
2.689e-05,1.747574414814005
2.69e-05,1.732921829395708
2.691e-05,1.740248122104857
2.692e-05,1.754900707523154
2.693e-05,1.754900707523154
2.694e-05,1.76955329294145
2.695e-05,1.740248122104857
2.696e-05,1.758563853877728
2.697e-05,1.754900707523154
2.698e-05,1.754900707523154
2.699e-05,1.743911268459431
2.7e-05,1.751237561168579
2.701e-05,1.732921829395708
2.702e-05,1.754900707523154
2.703e-05,1.762227000232302
2.704e-05,1.736584975750282
2.705e-05,1.751237561168579
2.706e-05,1.743911268459431
2.707e-05,1.751237561168579
2.708e-05,1.758563853877728
2.709e-05,1.743911268459431
2.71e-05,1.740248122104857
2.711e-05,1.740248122104857
2.712e-05,1.740248122104857
2.713e-05,1.743911268459431
2.714e-05,1.762227000232302
2.715e-05,1.762227000232302
2.716e-05,1.747574414814005
2.717e-05,1.72559553668656
2.718e-05,1.762227000232302
2.719e-05,1.751237561168579
2.72e-05,1.765890146586876
2.721e-05,1.751237561168579
2.722e-05,1.740248122104857
2.723e-05,1.751237561168579
2.724e-05,1.740248122104857
2.725e-05,1.740248122104857
2.726e-05,1.743911268459431
2.727e-05,1.754900707523154
2.728e-05,1.751237561168579
2.729e-05,1.747574414814005
2.73e-05,1.751237561168579
2.731e-05,1.743911268459431
2.732e-05,1.740248122104857
2.733e-05,1.743911268459431
2.734e-05,1.758563853877728
2.735e-05,1.740248122104857
2.736e-05,1.736584975750282
2.737e-05,1.765890146586876
2.738e-05,1.76955329294145
2.739e-05,1.758563853877728
2.74e-05,1.747574414814005
2.741e-05,1.751237561168579
2.742e-05,1.740248122104857
2.743e-05,1.747574414814005
2.744e-05,1.754900707523154
2.745e-05,1.729258683041134
2.746e-05,1.743911268459431
2.747e-05,1.740248122104857
2.748e-05,1.729258683041134
2.749e-05,1.762227000232302
2.75e-05,1.747574414814005
2.751e-05,1.743911268459431
2.752e-05,1.743911268459431
2.753e-05,1.729258683041134
2.754e-05,1.751237561168579
2.755e-05,1.740248122104857
2.756e-05,1.740248122104857
2.757e-05,1.743911268459431
2.758e-05,1.732921829395708
2.759e-05,1.743911268459431
2.76e-05,1.747574414814005
2.761e-05,1.732921829395708
2.762e-05,1.740248122104857
2.763e-05,1.732921829395708
2.764e-05,1.743911268459431
2.765e-05,1.740248122104857
2.766e-05,1.747574414814005
2.767e-05,1.736584975750282
2.768e-05,1.72559553668656
2.769e-05,1.740248122104857
2.77e-05,1.747574414814005
2.771e-05,1.743911268459431
2.772e-05,1.740248122104857
2.773e-05,1.743911268459431
2.774e-05,1.732921829395708
2.775e-05,1.732921829395708
2.776e-05,1.740248122104857
2.777e-05,1.743911268459431
2.778e-05,1.740248122104857
2.779e-05,1.740248122104857
2.78e-05,1.751237561168579
2.781e-05,1.732921829395708
2.782e-05,1.740248122104857
2.783e-05,1.743911268459431
2.784e-05,1.740248122104857
2.785e-05,1.736584975750282
2.786e-05,1.743911268459431
2.787e-05,1.747574414814005
2.788e-05,1.729258683041134
2.789e-05,1.758563853877728
2.79e-05,1.743911268459431
2.791e-05,1.751237561168579
2.792e-05,1.747574414814005
2.793e-05,1.740248122104857
2.794e-05,1.732921829395708
2.795e-05,1.743911268459431
2.796e-05,1.747574414814005
2.797e-05,1.747574414814005
2.798e-05,1.765890146586876
2.799e-05,1.740248122104857
2.8e-05,1.740248122104857
2.801e-05,1.743911268459431
2.802e-05,1.751237561168579
2.803e-05,1.740248122104857
2.804e-05,1.732921829395708
2.805e-05,1.743911268459431
2.806e-05,1.743911268459431
2.807e-05,1.736584975750282
2.808e-05,1.740248122104857
2.809e-05,1.754900707523154
2.81e-05,1.740248122104857
2.811e-05,1.754900707523154
2.812e-05,1.732921829395708
2.813e-05,1.758563853877728
2.814e-05,1.740248122104857
2.815e-05,1.740248122104857
2.816e-05,1.747574414814005
2.817e-05,1.758563853877728
2.818e-05,1.754900707523154
2.819e-05,1.740248122104857
2.82e-05,1.751237561168579
2.821e-05,1.732921829395708
2.822e-05,1.743911268459431
2.823e-05,1.751237561168579
2.824e-05,1.743911268459431
2.825e-05,1.740248122104857
2.826e-05,1.743911268459431
2.827e-05,1.747574414814005
2.828e-05,1.743911268459431
2.829e-05,1.736584975750282
2.83e-05,1.736584975750282
2.831e-05,1.72559553668656
2.832e-05,1.743911268459431
2.833e-05,1.758563853877728
2.834e-05,1.743911268459431
2.835e-05,1.747574414814005
2.836e-05,1.743911268459431
2.837e-05,1.747574414814005
2.838e-05,1.754900707523154
2.839e-05,1.747574414814005
2.84e-05,1.751237561168579
2.841e-05,1.743911268459431
2.842e-05,1.751237561168579
2.843e-05,1.732921829395708
2.844e-05,1.732921829395708
2.845e-05,1.740248122104857
2.846e-05,1.751237561168579
2.847e-05,1.743911268459431
2.848e-05,1.751237561168579
2.849e-05,1.747574414814005
2.85e-05,1.758563853877728
2.851e-05,1.758563853877728
2.852e-05,1.754900707523154
2.853e-05,1.736584975750282
2.854e-05,1.740248122104857
2.855e-05,1.754900707523154
2.856e-05,1.747574414814005
2.857e-05,1.72559553668656
2.858e-05,1.736584975750282
2.859e-05,1.736584975750282
2.86e-05,1.740248122104857
2.861e-05,1.740248122104857
2.862e-05,1.729258683041134
2.863e-05,1.758563853877728
2.864e-05,1.751237561168579
2.865e-05,1.751237561168579
2.866e-05,1.743911268459431
2.867e-05,1.758563853877728
2.868e-05,1.751237561168579
2.869e-05,1.740248122104857
2.87e-05,1.743911268459431
2.871e-05,1.740248122104857
2.872e-05,1.743911268459431
2.873e-05,1.740248122104857
2.874e-05,1.751237561168579
2.875e-05,1.736584975750282
2.876e-05,1.747574414814005
2.877e-05,1.765890146586876
2.878e-05,1.743911268459431
2.879e-05,1.732921829395708
2.88e-05,1.762227000232302
2.881e-05,1.740248122104857
2.882e-05,1.758563853877728
2.883e-05,1.747574414814005
2.884e-05,1.747574414814005
2.885e-05,1.754900707523154
2.886e-05,1.740248122104857
2.887e-05,1.762227000232302
2.888e-05,1.740248122104857
2.889e-05,1.740248122104857
2.89e-05,1.747574414814005
2.891e-05,1.754900707523154
2.892e-05,1.751237561168579
2.893e-05,1.754900707523154
2.894e-05,1.732921829395708
2.895e-05,1.754900707523154
2.896e-05,1.762227000232302
2.897e-05,1.747574414814005
2.898e-05,1.740248122104857
2.899e-05,1.754900707523154
2.9e-05,1.765890146586876
2.901e-05,1.743911268459431
2.902e-05,1.747574414814005
2.903e-05,1.740248122104857
2.904e-05,1.751237561168579
2.905e-05,1.740248122104857
2.906e-05,1.751237561168579
2.907e-05,1.765890146586876
2.908e-05,1.751237561168579
2.909e-05,1.747574414814005
2.91e-05,1.740248122104857
2.911e-05,1.762227000232302
2.912e-05,1.732921829395708
2.913e-05,1.751237561168579
2.914e-05,1.743911268459431
2.915e-05,1.743911268459431
2.916e-05,1.740248122104857
2.917e-05,1.740248122104857
2.918e-05,1.743911268459431
2.919e-05,1.751237561168579
2.92e-05,1.751237561168579
2.921e-05,1.740248122104857
2.922e-05,1.758563853877728
2.923e-05,1.743911268459431
2.924e-05,1.743911268459431
2.925e-05,1.747574414814005
2.926e-05,1.747574414814005
2.927e-05,1.751237561168579
2.928e-05,1.754900707523154
2.929e-05,1.751237561168579
2.93e-05,1.751237561168579
2.931e-05,1.736584975750282
2.932e-05,1.76955329294145
2.933e-05,1.740248122104857
2.934e-05,1.758563853877728
2.935e-05,1.751237561168579
2.936e-05,1.754900707523154
2.937e-05,1.754900707523154
2.938e-05,1.740248122104857
2.939e-05,1.762227000232302
2.94e-05,1.758563853877728
2.941e-05,1.754900707523154
2.942e-05,1.729258683041134
2.943e-05,1.751237561168579
2.944e-05,1.754900707523154
2.945e-05,1.751237561168579
2.946e-05,1.740248122104857
2.947e-05,1.762227000232302
2.948e-05,1.743911268459431
2.949e-05,1.736584975750282
2.95e-05,1.743911268459431
2.951e-05,1.747574414814005
2.952e-05,1.743911268459431
2.953e-05,1.743911268459431
2.954e-05,1.729258683041134
2.955e-05,1.751237561168579
2.956e-05,1.743911268459431
2.957e-05,1.747574414814005
2.958e-05,1.747574414814005
2.959e-05,1.747574414814005
2.96e-05,1.754900707523154
2.961e-05,1.740248122104857
2.962e-05,1.751237561168579
2.963e-05,1.747574414814005
2.964e-05,1.743911268459431
2.965e-05,1.758563853877728
2.966e-05,1.747574414814005
2.967e-05,1.743911268459431
2.968e-05,1.743911268459431
2.969e-05,1.743911268459431
2.97e-05,1.762227000232302
2.971e-05,1.758563853877728
2.972e-05,1.751237561168579
2.973e-05,1.758563853877728
2.974e-05,1.754900707523154
2.975e-05,1.751237561168579
2.976e-05,1.743911268459431
2.977e-05,1.747574414814005
2.978e-05,1.743911268459431
2.979e-05,1.740248122104857
2.98e-05,1.747574414814005
2.981e-05,1.743911268459431
2.982e-05,1.754900707523154
2.983e-05,1.743911268459431
2.984e-05,1.736584975750282
2.985e-05,1.751237561168579
2.986e-05,1.740248122104857
2.987e-05,1.743911268459431
2.988e-05,1.736584975750282
2.989e-05,1.743911268459431
2.99e-05,1.751237561168579
2.991e-05,1.765890146586876
2.992e-05,1.736584975750282
2.993e-05,1.740248122104857
2.994e-05,1.758563853877728
2.995e-05,1.743911268459431
2.996e-05,1.743911268459431
2.997e-05,1.743911268459431
2.998e-05,1.743911268459431
2.999e-05,1.72559553668656
3e-05,1.740248122104857
3.001e-05,1.743911268459431
3.002e-05,1.747574414814005
3.003e-05,1.762227000232302
3.004e-05,1.754900707523154
3.005e-05,1.754900707523154
3.006e-05,1.758563853877728
3.007e-05,1.736584975750282
3.008e-05,1.736584975750282
3.009e-05,1.747574414814005
3.01e-05,1.751237561168579
3.011e-05,1.747574414814005
3.012e-05,1.751237561168579
3.013e-05,1.758563853877728
3.014e-05,1.740248122104857
3.015e-05,1.747574414814005
3.016e-05,1.754900707523154
3.017e-05,1.751237561168579
3.018e-05,1.751237561168579
3.019e-05,1.751237561168579
3.02e-05,1.732921829395708
3.021e-05,1.747574414814005
3.022e-05,1.751237561168579
3.023e-05,1.751237561168579
3.024e-05,1.765890146586876
3.025e-05,1.751237561168579
3.026e-05,1.754900707523154
3.027e-05,1.754900707523154
3.028e-05,1.754900707523154
3.029e-05,1.751237561168579
3.03e-05,1.76955329294145
3.031e-05,1.76955329294145
3.032e-05,1.758563853877728
3.033e-05,1.754900707523154
3.034e-05,1.743911268459431
3.035e-05,1.762227000232302
3.036e-05,1.751237561168579
3.037e-05,1.736584975750282
3.038e-05,1.754900707523154
3.039e-05,1.76955329294145
3.04e-05,1.751237561168579
3.041e-05,1.754900707523154
3.042e-05,1.751237561168579
3.043e-05,1.754900707523154
3.044e-05,1.751237561168579
3.045e-05,1.754900707523154
3.046e-05,1.754900707523154
3.047e-05,1.754900707523154
3.048e-05,1.72559553668656
3.049e-05,1.765890146586876
3.05e-05,1.747574414814005
3.051e-05,1.754900707523154
3.052e-05,1.758563853877728
3.053e-05,1.751237561168579
3.054e-05,1.743911268459431
3.055e-05,1.743911268459431
3.056e-05,1.740248122104857
3.057e-05,1.736584975750282
3.058e-05,1.758563853877728
3.059e-05,1.754900707523154
3.06e-05,1.732921829395708
3.061e-05,1.754900707523154
3.062e-05,1.747574414814005
3.063e-05,1.732921829395708
3.064e-05,1.740248122104857
3.065e-05,1.743911268459431
3.066e-05,1.751237561168579
3.067e-05,1.743911268459431
3.068e-05,1.754900707523154
3.069e-05,1.747574414814005
3.07e-05,1.736584975750282
3.071e-05,1.754900707523154
3.072e-05,1.754900707523154
3.073e-05,1.776879585650598
3.074e-05,1.76955329294145
3.075e-05,1.754900707523154
3.076e-05,1.747574414814005
3.077e-05,1.758563853877728
3.078e-05,1.740248122104857
3.079e-05,1.740248122104857
3.08e-05,1.740248122104857
3.081e-05,1.751237561168579
3.082e-05,1.743911268459431
3.083e-05,1.72559553668656
3.084e-05,1.751237561168579
3.085e-05,1.754900707523154
3.086e-05,1.751237561168579
3.087e-05,1.732921829395708
3.088e-05,1.754900707523154
3.089e-05,1.743911268459431
3.09e-05,1.740248122104857
3.091e-05,1.747574414814005
3.092e-05,1.758563853877728
3.093e-05,1.751237561168579
3.094e-05,1.743911268459431
3.095e-05,1.751237561168579
3.096e-05,1.740248122104857
3.097e-05,1.747574414814005
3.098e-05,1.732921829395708
3.099e-05,1.732921829395708
3.1e-05,1.773216439296024
3.101e-05,1.754900707523154
3.102e-05,1.762227000232302
3.103e-05,1.736584975750282
3.104e-05,1.740248122104857
3.105e-05,1.736584975750282
3.106e-05,1.740248122104857
3.107e-05,1.751237561168579
3.108e-05,1.762227000232302
3.109e-05,1.732921829395708
3.11e-05,1.729258683041134
3.111e-05,1.736584975750282
3.112e-05,1.751237561168579
3.113e-05,1.740248122104857
3.114e-05,1.732921829395708
3.115e-05,1.732921829395708
3.116e-05,1.758563853877728
3.117e-05,1.758563853877728
3.118e-05,1.751237561168579
3.119e-05,1.754900707523154
3.12e-05,1.754900707523154
3.121e-05,1.754900707523154
3.122e-05,1.754900707523154
3.123e-05,1.743911268459431
3.124e-05,1.747574414814005
3.125e-05,1.740248122104857
3.126e-05,1.754900707523154
3.127e-05,1.743911268459431
3.128e-05,1.773216439296024
3.129e-05,1.743911268459431
3.13e-05,1.732921829395708
3.131e-05,1.732921829395708
3.132e-05,1.721932390331986
3.133e-05,1.710942951268263
3.134e-05,1.751237561168579
3.135e-05,1.736584975750282
3.136e-05,1.751237561168579
3.137e-05,1.747574414814005
3.138e-05,1.743911268459431
3.139e-05,1.729258683041134
3.14e-05,1.747574414814005
3.141e-05,1.743911268459431
3.142e-05,1.747574414814005
3.143e-05,1.736584975750282
3.144e-05,1.740248122104857
3.145e-05,1.751237561168579
3.146e-05,1.740248122104857
3.147e-05,1.740248122104857
3.148e-05,1.751237561168579
3.149e-05,1.740248122104857
3.15e-05,1.743911268459431
3.151e-05,1.758563853877728
3.152e-05,1.736584975750282
3.153e-05,1.743911268459431
3.154e-05,1.747574414814005
3.155e-05,1.740248122104857
3.156e-05,1.747574414814005
3.157e-05,1.765890146586876
3.158e-05,1.740248122104857
3.159e-05,1.751237561168579
3.16e-05,1.736584975750282
3.161e-05,1.732921829395708
3.162e-05,1.743911268459431
3.163e-05,1.758563853877728
3.164e-05,1.747574414814005
3.165e-05,1.747574414814005
3.166e-05,1.747574414814005
3.167e-05,1.751237561168579
3.168e-05,1.743911268459431
3.169e-05,1.743911268459431
3.17e-05,1.751237561168579
3.171e-05,1.743911268459431
3.172e-05,1.743911268459431
3.173e-05,1.747574414814005
3.174e-05,1.743911268459431
3.175e-05,1.758563853877728
3.176e-05,1.751237561168579
3.177e-05,1.747574414814005
3.178e-05,1.736584975750282
3.179e-05,1.747574414814005
3.18e-05,1.747574414814005
3.181e-05,1.743911268459431
3.182e-05,1.740248122104857
3.183e-05,1.740248122104857
3.184e-05,1.751237561168579
3.185e-05,1.729258683041134
3.186e-05,1.758563853877728
3.187e-05,1.740248122104857
3.188e-05,1.747574414814005
3.189e-05,1.740248122104857
3.19e-05,1.747574414814005
3.191e-05,1.743911268459431
3.192e-05,1.758563853877728
3.193e-05,1.743911268459431
3.194e-05,1.743911268459431
3.195e-05,1.747574414814005
3.196e-05,1.740248122104857
3.197e-05,1.743911268459431
3.198e-05,1.736584975750282
3.199e-05,1.747574414814005
3.2e-05,1.747574414814005
3.201e-05,1.747574414814005
3.202e-05,1.754900707523154
3.203e-05,1.743911268459431
3.204e-05,1.743911268459431
3.205e-05,1.754900707523154
3.206e-05,1.740248122104857
3.207e-05,1.740248122104857
3.208e-05,1.740248122104857
3.209e-05,1.740248122104857
3.21e-05,1.747574414814005
3.211e-05,1.743911268459431
3.212e-05,1.758563853877728
3.213e-05,1.732921829395708
3.214e-05,1.751237561168579
3.215e-05,1.751237561168579
3.216e-05,1.743911268459431
3.217e-05,1.762227000232302
3.218e-05,1.754900707523154
3.219e-05,1.743911268459431
3.22e-05,1.740248122104857
3.221e-05,1.762227000232302
3.222e-05,1.751237561168579
3.223e-05,1.732921829395708
3.224e-05,1.743911268459431
3.225e-05,1.743911268459431
3.226e-05,1.751237561168579
3.227e-05,1.736584975750282
3.228e-05,1.754900707523154
3.229e-05,1.740248122104857
3.23e-05,1.747574414814005
3.231e-05,1.740248122104857
3.232e-05,1.740248122104857
3.233e-05,1.754900707523154
3.234e-05,1.740248122104857
3.235e-05,1.747574414814005
3.236e-05,1.743911268459431
3.237e-05,1.743911268459431
3.238e-05,1.747574414814005
3.239e-05,1.747574414814005
3.24e-05,1.751237561168579
3.241e-05,1.751237561168579
3.242e-05,1.758563853877728
3.243e-05,1.743911268459431
3.244e-05,1.758563853877728
3.245e-05,1.751237561168579
3.246e-05,1.740248122104857
3.247e-05,1.747574414814005
3.248e-05,1.751237561168579
3.249e-05,1.747574414814005
3.25e-05,1.740248122104857
3.251e-05,1.743911268459431
3.252e-05,1.743911268459431
3.253e-05,1.736584975750282
3.254e-05,1.736584975750282
3.255e-05,1.747574414814005
3.256e-05,1.754900707523154
3.257e-05,1.765890146586876
3.258e-05,1.743911268459431
3.259e-05,1.747574414814005
3.26e-05,1.732921829395708
3.261e-05,1.743911268459431
3.262e-05,1.762227000232302
3.263e-05,1.747574414814005
3.264e-05,1.72559553668656
3.265e-05,1.751237561168579
3.266e-05,1.743911268459431
3.267e-05,1.732921829395708
3.268e-05,1.743911268459431
3.269e-05,1.732921829395708
3.27e-05,1.740248122104857
3.271e-05,1.740248122104857
3.272e-05,1.736584975750282
3.273e-05,1.754900707523154
3.274e-05,1.740248122104857
3.275e-05,1.751237561168579
3.276e-05,1.736584975750282
3.277e-05,1.747574414814005
3.278e-05,1.747574414814005
3.279e-05,1.762227000232302
3.28e-05,1.747574414814005
3.281e-05,1.747574414814005
3.282e-05,1.751237561168579
3.283e-05,1.754900707523154
3.284e-05,1.765890146586876
3.285e-05,1.743911268459431
3.286e-05,1.754900707523154
3.287e-05,1.751237561168579
3.288e-05,1.751237561168579
3.289e-05,1.747574414814005
3.29e-05,1.740248122104857
3.291e-05,1.747574414814005
3.292e-05,1.743911268459431
3.293e-05,1.751237561168579
3.294e-05,1.754900707523154
3.295e-05,1.743911268459431
3.296e-05,1.762227000232302
3.297e-05,1.743911268459431
3.298e-05,1.743911268459431
3.299e-05,1.751237561168579
3.3e-05,1.751237561168579
3.301e-05,1.747574414814005
3.302e-05,1.747574414814005
3.303e-05,1.754900707523154
3.304e-05,1.754900707523154
3.305e-05,1.747574414814005
3.306e-05,1.743911268459431
3.307e-05,1.743911268459431
3.308e-05,1.751237561168579
3.309e-05,1.736584975750282
3.31e-05,1.751237561168579
3.311e-05,1.743911268459431
3.312e-05,1.751237561168579
3.313e-05,1.76955329294145
3.314e-05,1.751237561168579
3.315e-05,1.754900707523154
3.316e-05,1.747574414814005
3.317e-05,1.751237561168579
3.318e-05,1.765890146586876
3.319e-05,1.762227000232302
3.32e-05,1.751237561168579
3.321e-05,1.762227000232302
3.322e-05,1.751237561168579
3.323e-05,1.751237561168579
3.324e-05,1.780542732005173
3.325e-05,1.729258683041134
3.326e-05,1.751237561168579
3.327e-05,1.765890146586876
3.328e-05,1.729258683041134
3.329e-05,1.765890146586876
3.33e-05,1.751237561168579
3.331e-05,1.743911268459431
3.332e-05,1.743911268459431
3.333e-05,1.747574414814005
3.334e-05,1.754900707523154
3.335e-05,1.736584975750282
3.336e-05,1.736584975750282
3.337e-05,1.736584975750282
3.338e-05,1.740248122104857
3.339e-05,1.740248122104857
3.34e-05,1.754900707523154
3.341e-05,1.762227000232302
3.342e-05,1.732921829395708
3.343e-05,1.743911268459431
3.344e-05,1.743911268459431
3.345e-05,1.751237561168579
3.346e-05,1.751237561168579
3.347e-05,1.740248122104857
3.348e-05,1.758563853877728
3.349e-05,1.754900707523154
3.35e-05,1.751237561168579
3.351e-05,1.758563853877728
3.352e-05,1.754900707523154
3.353e-05,1.754900707523154
3.354e-05,1.751237561168579
3.355e-05,1.762227000232302
3.356e-05,1.743911268459431
3.357e-05,1.732921829395708
3.358e-05,1.751237561168579
3.359e-05,1.736584975750282
3.36e-05,1.76955329294145
3.361e-05,1.736584975750282
3.362e-05,1.762227000232302
3.363e-05,1.743911268459431
3.364e-05,1.754900707523154
3.365e-05,1.732921829395708
3.366e-05,1.765890146586876
3.367e-05,1.751237561168579
3.368e-05,1.754900707523154
3.369e-05,1.743911268459431
3.37e-05,1.747574414814005
3.371e-05,1.747574414814005
3.372e-05,1.72559553668656
3.373e-05,1.747574414814005
3.374e-05,1.743911268459431
3.375e-05,1.747574414814005
3.376e-05,1.747574414814005
3.377e-05,1.740248122104857
3.378e-05,1.758563853877728
3.379e-05,1.754900707523154
3.38e-05,1.754900707523154
3.381e-05,1.747574414814005
3.382e-05,1.754900707523154
3.383e-05,1.754900707523154
3.384e-05,1.736584975750282
3.385e-05,1.76955329294145
3.386e-05,1.754900707523154
3.387e-05,1.740248122104857
3.388e-05,1.743911268459431
3.389e-05,1.743911268459431
3.39e-05,1.754900707523154
3.391e-05,1.747574414814005
3.392e-05,1.740248122104857
3.393e-05,1.751237561168579
3.394e-05,1.751237561168579
3.395e-05,1.747574414814005
