-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.0143989817361793,-0.969632001254388
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.9696320012543863
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.9659958139705166
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.973268188538261
-0.0143989817361793,-0.973268188538261
-0.01073583538160677,-0.969632001254388
-0.0143989817361793,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705166
-0.01439898173618097,-0.9659958139705149
-0.01073583538160844,-0.9696320012543863
-0.003409542672461723,-0.9659958139705166
-0.01073583538160344,-0.9696320012543863
-0.01073583538160677,-0.9623596266866452
-0.01439898173618097,-0.9623596266866419
-0.01439898173618097,-0.9659958139705133
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.969632001254388
-0.01439898173618097,-0.9659958139705166
-0.01439898173618097,-0.9696320012543863
-0.007072689027032583,-0.969632001254388
-0.01073583538160511,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.9659958139705166
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.973268188538261
-0.01073583538160511,-0.9696320012543896
-0.003409542672458392,-0.969632001254388
-0.007072689027030917,-0.969632001254388
-0.003409542672458392,-0.969632001254388
-0.007072689027030917,-0.9659958139705166
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705166
-0.01073583538160677,-0.9696320012543863
-0.01806212809075516,-0.9659958139705149
-0.007072689027037581,-0.9732681885382577
-0.01073583538160677,-0.973268188538261
-0.0143989817361793,-0.9696320012543896
-0.01439898173618097,-0.9659958139705149
-0.01073583538160844,-0.9659958139705149
-0.01806212809075183,-0.9623596266866435
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.9659958139705166
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705166
-0.007072689027034248,-0.9659958139705149
-0.007072689027032583,-0.9696320012543863
-0.01073583538160511,-0.9732681885382594
-0.01806212809075516,-0.9659958139705149
-0.0107358353816101,-0.9696320012543863
-0.007072689027032583,-0.973268188538261
-0.007072689027032583,-0.9659958139705183
-0.01073583538160677,-0.973268188538261
-0.01073583538160677,-0.9696320012543896
-0.007072689027034248,-0.9732681885382594
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.01439898173617763,-0.9659958139705166
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9732681885382594
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.9659958139705183
-0.003409542672460057,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01806212809075183,-0.9696320012543863
-0.01439898173618097,-0.969632001254388
-0.003409542672458392,-0.973268188538261
-0.003409542672458392,-0.9696320012543896
-0.007072689027030917,-0.9659958139705166
-0.01073583538160511,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.007072689027034248,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160511,-0.9587234394027722
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9696320012543863
-0.007072689027034248,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9732681885382594
-0.007072689027032583,-0.973268188538261
-0.01073583538160511,-0.9659958139705183
-0.01439898173618097,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.0143989817361793,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01073583538160677,-0.9659958139705166
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.007072689027034248,-0.9696320012543863
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160511,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.01073583538160511,-0.9623596266866452
-0.007072689027032583,-0.9623596266866419
-0.01439898173617763,-0.9696320012543846
-0.01439898173618097,-0.969632001254388
-0.01439898173618097,-0.9659958139705166
-0.01073583538160844,-0.9696320012543863
-0.01073583538160677,-0.969632001254388
-0.007072689027034248,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01073583538160844,-0.9623596266866435
-0.01439898173618097,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.007072689027034248,-0.9659958139705149
-0.01073583538160511,-0.9696320012543863
-0.007072689027034248,-0.9769043758221307
-0.01439898173618097,-0.973268188538261
-0.01439898173618097,-0.9623596266866469
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01439898173618097,-0.9659958139705149
-0.007072689027035914,-0.9696320012543863
-0.007072689027032583,-0.9659958139705149
-0.01439898173617763,-0.9696320012543863
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.9696320012543863
-0.007072689027035914,-0.969632001254388
-0.007072689027032583,-0.9659958139705166
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9696320012543863
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.973268188538261
-0.01073583538160511,-0.9696320012543896
-0.01073583538160677,-0.9659958139705166
-0.0143989817361793,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01073583538160844,-0.9659958139705149
-0.003409542672458392,-0.9659958139705149
-0.007072689027030917,-0.9623596266866435
-0.01439898173618097,-0.969632001254388
-0.01806212809075349,-0.9659958139705166
-0.01439898173618263,-0.9659958139705149
-0.01439898173618097,-0.969632001254388
-0.01439898173618097,-0.9659958139705166
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9732681885382594
-0.007072689027032583,-0.9659958139705149
-0.01073583538160511,-0.9696320012543863
-0.01439898173618097,-0.969632001254388
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01073583538160677,-0.9623596266866452
-0.01073583538160677,-0.9696320012543846
-0.01073583538160677,-0.9623596266866419
-0.007072689027034248,-0.9696320012543846
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.9659958139705149
-0.01439898173617763,-0.9696320012543863
-0.01073583538160844,-0.9659958139705166
-0.007072689027032583,-0.969632001254388
-0.01439898173617763,-0.9659958139705166
-0.01073583538160677,-0.969632001254388
-0.0143989817361793,-0.9769043758221307
-0.01439898173618097,-0.969632001254388
-0.007072689027035914,-0.9659958139705166
-0.007072689027032583,-0.9659958139705149
-0.01439898173618097,-0.973268188538261
-0.01073583538160844,-0.9623596266866469
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9696320012543863
-0.01439898173618097,-0.9659958139705149
-0.01439898173618097,-0.969632001254388
-0.01073583538160844,-0.9732681885382594
-0.007072689027034248,-0.9659958139705183
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.9623596266866419
-0.0143989817361793,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.9659958139705166
-0.01073583538160511,-0.9696320012543863
-0.007072689027032583,-0.973268188538261
-0.007072689027032583,-0.9696320012543896
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9696320012543863
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.003409542672461723,-0.9696320012543863
-0.007072689027030917,-0.9659958139705166
-0.007072689027032583,-0.9732681885382577
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9587234394027688
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.007072689027034248,-0.9732681885382594
-0.007072689027032583,-0.9696320012543896
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9587234394027722
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9696320012543863
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9696320012543863
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.9623596266866419
-0.01073583538160511,-0.9696320012543846
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.0143989817361793,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01073583538160677,-0.9732681885382594
-0.01439898173618097,-0.9659958139705149
-0.007072689027035914,-0.9659958139705149
-0.01073583538160677,-0.9623596266866419
-0.007072689027034248,-0.9623596266866419
-0.01073583538160677,-0.9623596266866419
-0.007072689027034248,-0.9623596266866419
-0.01439898173617763,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.973268188538261
-0.007072689027034248,-0.9696320012543896
-0.007072689027032583,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160511,-0.9659958139705166
-0.007072689027032583,-0.969632001254388
-0.01073583538160844,-0.969632001254388
-0.01439898173618097,-0.969632001254388
-0.01073583538160677,-0.9623596266866419
-0.003409542672458392,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.003409542672458392,-0.969632001254388
-0.003409542672460057,-0.9623596266866452
-0.007072689027032583,-0.969632001254388
-0.007072689027034249,-0.9696320012543863
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.01439898173618097,-0.969632001254388
-0.007072689027032583,-0.973268188538261
0.0002536036821157994,-0.969632001254388
-0.007072689027030917,-0.969632001254388
-0.003409542672458392,-0.969632001254388
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.9623596266866419
-0.01439898173618097,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.0143989817361793,-0.9623596266866452
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160511,-0.9623596266866419
-0.007072689027032583,-0.9623596266866419
-0.01073583538160677,-0.9696320012543896
-0.01073583538160677,-0.973268188538261
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.003409542672458392,-0.9696320012543896
-0.003409542672458392,-0.973268188538261
-0.003409542672461723,-0.9696320012543863
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.9623596266866419
-0.007072689027032583,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160511,-0.9659958139705133
-0.007072689027032583,-0.9623596266866419
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.9623596266866419
-0.007072689027032583,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705133
-0.01073583538160677,-0.9623596266866419
-0.007072689027032583,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.9623596266866419
-0.007072689027032583,-0.9623596266866419
-0.007072689027032583,-0.9623596266866419
-0.01073583538160511,-0.9659958139705183
-0.007072689027032583,-0.973268188538261
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.007072689027032583,-0.9696320012543846
-0.007072689027032583,-0.9623596266866419
-0.01073583538160511,-0.9659958139705149
-0.007072689027032583,-0.9659958139705149
-0.003409542672458392,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.01439898173618097,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.007072689027032583,-0.9659958139705149
-0.01073583538160344,-0.9659958139705133
-0.003409542672458392,-0.9623596266866419
-0.007072689027034249,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01439898173618097,-0.969632001254388
-0.01073583538160677,-0.9587234394027688
-0.007072689027032583,-0.9623596266866419
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.9659958139705149
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.969632001254388
-0.01073583538160677,-0.9659958139705149
-0.007072689027032583,-0.969632001254388
-0.01439898173618097,-0.9659958139705149
-0.01439898173617763,-0.9659958139705133
-0.007072689027032583,-0.9623596266866419
